"resp_id";"set_id";"screen_1";"storage_1";"price_1";"screen_2";"storage_2";"price_2";"screen_3";"storage_3";"price_3";"selected";"rejected";"age";"gender"
214;2;10.5;512;599;9.7;128;399;12.9;64;799;1;3;23;"Female"
214;3;9.7;64;599;12.9;512;949;10.5;128;399;3;1;23;"Female"
214;4;10.5;512;399;9.7;256;799;12.9;128;599;2;3;23;"Female"
214;5;10.5;512;599;9.7;256;949;12.9;64;399;1;2;23;"Female"
215;1;10.5;64;399;9.7;128;949;12.9;512;799;1;3;42;"Male"
215;2;10.5;128;599;9.7;256;949;12.9;512;399;3;1;42;"Male"
215;3;9.7;128;599;10.5;256;949;12.9;512;399;2;1;42;"Male"
215;4;9.7;512;949;10.5;128;599;12.9;64;799;3;1;42;"Male"
215;5;9.7;128;799;10.5;64;399;12.9;512;949;3;1;42;"Male"
216;1;10.5;512;799;9.7;128;599;12.9;64;399;3;2;41;"Male"
216;2;12.9;512;949;9.7;128;799;10.5;256;599;1;2;41;"Male"
216;3;10.5;256;799;9.7;128;599;12.9;512;949;2;3;41;"Male"
216;4;10.5;64;599;12.9;256;399;9.7;128;799;2;3;41;"Male"
216;5;10.5;64;949;12.9;512;399;9.7;256;599;3;2;41;"Male"
217;1;9.7;128;799;12.9;512;949;10.5;64;599;1;3;19;"Male"
217;2;12.9;256;399;10.5;128;949;9.7;64;799;1;2;19;"Male"
217;3;12.9;128;599;9.7;64;799;10.5;256;949;3;2;19;"Male"
217;4;9.7;128;799;12.9;512;399;10.5;64;599;1;3;19;"Male"
217;5;9.7;256;399;10.5;128;599;12.9;64;799;3;1;19;"Male"
218;1;12.9;256;949;10.5;512;599;9.7;128;799;1;2;20;"Male"
218;2;12.9;512;399;10.5;128;599;9.7;64;949;1;3;20;"Male"
218;3;12.9;64;399;9.7;512;949;10.5;256;799;2;3;20;"Male"
218;4;12.9;64;399;10.5;128;949;9.7;512;599;1;3;20;"Male"
218;5;10.5;512;599;9.7;256;799;12.9;128;949;1;3;20;"Male"
219;1;12.9;128;949;10.5;256;599;9.7;512;799;2;1;31;"Female"
219;2;10.5;512;599;12.9;256;949;9.7;64;399;1;3;31;"Female"
219;3;9.7;256;949;10.5;128;599;12.9;512;799;3;2;31;"Female"
219;4;12.9;128;599;9.7;64;949;10.5;512;399;3;2;31;"Female"
219;5;10.5;256;799;9.7;512;949;12.9;128;399;3;2;31;"Female"
220;1;9.7;128;949;12.9;256;599;10.5;64;399;3;2;46;"Female"
220;2;10.5;128;599;12.9;64;949;9.7;256;799;1;3;46;"Female"
220;3;10.5;64;949;12.9;256;799;9.7;128;599;3;2;46;"Female"
220;4;10.5;64;599;12.9;256;949;9.7;512;399;1;2;46;"Female"
220;5;12.9;512;799;9.7;64;599;10.5;128;949;1;2;46;"Female"
221;1;12.9;512;799;9.7;128;949;10.5;64;399;2;3;50;"Male"
221;2;9.7;128;399;10.5;512;949;12.9;64;599;1;2;50;"Male"
221;3;9.7;128;799;10.5;256;399;12.9;512;599;2;3;50;"Male"
221;4;10.5;128;399;9.7;256;599;12.9;64;949;1;3;50;"Male"
221;5;12.9;512;399;9.7;64;599;10.5;128;799;3;2;50;"Male"
222;1;9.7;256;399;10.5;512;949;12.9;64;799;2;3;49;"Female"
222;2;9.7;128;599;10.5;256;949;12.9;64;799;2;3;49;"Female"
222;3;12.9;128;399;10.5;256;799;9.7;64;949;1;2;49;"Female"
222;4;12.9;64;599;10.5;256;799;9.7;512;949;3;2;49;"Female"
222;5;10.5;64;599;12.9;256;399;9.7;128;799;1;2;49;"Female"
223;1;12.9;256;949;10.5;512;799;9.7;64;399;1;2;48;"Male"
223;2;9.7;128;949;10.5;512;399;12.9;64;599;3;1;48;"Male"
223;3;12.9;256;799;10.5;512;599;9.7;64;399;2;3;48;"Male"
223;4;10.5;256;949;9.7;512;399;12.9;128;599;2;3;48;"Male"
223;5;12.9;512;399;9.7;256;599;10.5;128;799;1;3;48;"Male"
224;1;10.5;64;399;9.7;512;599;12.9;256;799;1;3;44;"Female"
224;2;10.5;128;599;9.7;64;799;12.9;512;949;3;2;44;"Female"
224;3;12.9;512;399;9.7;256;599;10.5;64;799;1;2;44;"Female"
224;4;10.5;256;799;12.9;128;949;9.7;64;599;1;3;44;"Female"
224;5;9.7;512;599;12.9;128;799;10.5;64;949;2;3;44;"Female"
225;1;10.5;128;599;9.7;64;799;12.9;256;399;3;2;49;"Female"
225;2;9.7;512;949;10.5;64;599;12.9;256;399;3;2;49;"Female"
225;3;9.7;64;599;10.5;256;799;12.9;128;949;2;1;49;"Female"
225;4;10.5;256;399;12.9;512;799;9.7;128;599;2;3;49;"Female"
225;5;10.5;64;399;12.9;512;949;9.7;256;799;3;1;49;"Female"
226;1;9.7;512;949;10.5;64;599;12.9;256;799;3;2;22;"Female"
226;2;10.5;256;799;12.9;64;399;9.7;512;599;3;2;22;"Female"
226;3;10.5;512;599;9.7;256;949;12.9;64;399;2;3;22;"Female"
226;4;9.7;512;799;10.5;128;399;12.9;64;949;3;2;22;"Female"
226;5;9.7;512;599;12.9;128;799;10.5;256;399;3;1;22;"Female"
227;1;10.5;256;399;9.7;512;599;12.9;128;949;1;3;51;"Male"
227;2;12.9;256;799;9.7;128;599;10.5;64;949;1;2;51;"Male"
227;3;9.7;512;399;10.5;64;599;12.9;256;799;3;2;51;"Male"
227;4;9.7;128;799;12.9;512;949;10.5;64;599;2;3;51;"Male"
227;5;10.5;512;799;12.9;128;399;9.7;64;949;2;1;51;"Male"
228;1;12.9;512;799;10.5;64;949;9.7;256;599;1;2;38;"Male"
228;2;9.7;512;799;10.5;128;599;12.9;64;949;1;2;38;"Male"
228;3;10.5;256;949;9.7;64;799;12.9;512;599;1;2;38;"Male"
228;4;12.9;128;949;10.5;64;399;9.7;512;799;3;1;38;"Male"
228;5;12.9;128;399;9.7;512;599;10.5;64;799;2;1;38;"Male"
229;1;9.7;256;799;10.5;64;399;12.9;128;949;1;2;48;"Female"
229;2;12.9;256;799;10.5;128;399;9.7;512;949;2;1;48;"Female"
229;3;9.7;128;949;10.5;64;399;12.9;256;599;3;1;48;"Female"
229;4;12.9;512;399;10.5;128;599;9.7;256;799;3;2;48;"Female"
229;5;10.5;64;399;12.9;256;799;9.7;512;599;2;1;48;"Female"
230;1;9.7;256;949;12.9;128;599;10.5;64;399;1;3;27;"Female"
230;2;9.7;512;399;10.5;128;799;12.9;64;599;1;2;27;"Female"
230;3;12.9;64;599;10.5;128;949;9.7;256;399;2;1;27;"Female"
230;4;12.9;64;399;9.7;128;799;10.5;512;949;1;2;27;"Female"
230;5;9.7;512;399;12.9;64;949;10.5;256;599;3;1;27;"Female"
231;1;12.9;256;949;10.5;512;599;9.7;64;399;1;3;27;"Male"
231;2;9.7;64;949;12.9;128;799;10.5;512;399;2;1;27;"Male"
231;3;9.7;64;949;12.9;256;799;10.5;128;399;2;1;27;"Male"
231;4;10.5;128;399;9.7;64;799;12.9;512;949;3;1;27;"Male"
231;5;12.9;128;949;10.5;256;399;9.7;64;799;3;1;27;"Male"
232;1;10.5;64;949;12.9;256;599;9.7;128;399;3;1;22;"Male"
232;2;10.5;128;599;9.7;512;949;12.9;64;399;3;1;22;"Male"
232;3;9.7;128;949;12.9;256;599;10.5;512;799;3;1;22;"Male"
232;4;9.7;256;399;12.9;128;799;10.5;512;599;2;1;22;"Male"
232;5;12.9;256;949;9.7;512;599;10.5;128;399;3;2;22;"Male"
233;1;10.5;512;949;12.9;256;799;9.7;64;399;3;1;31;"Female"
233;2;10.5;512;799;9.7;64;949;12.9;256;399;3;2;31;"Female"
233;3;10.5;512;799;12.9;128;599;9.7;256;949;1;3;31;"Female"
233;4;12.9;64;949;10.5;128;599;9.7;256;399;3;1;31;"Female"
233;5;9.7;256;399;12.9;128;799;10.5;64;599;3;2;31;"Female"
234;1;10.5;512;799;12.9;64;949;9.7;128;399;1;2;41;"Male"
234;2;12.9;64;599;9.7;256;949;10.5;512;399;1;3;41;"Male"
234;3;12.9;256;799;10.5;128;949;9.7;64;599;1;3;41;"Male"
234;4;10.5;128;399;9.7;64;599;12.9;256;799;3;2;41;"Male"
234;5;10.5;256;799;12.9;128;599;9.7;64;399;3;2;41;"Male"
235;1;12.9;64;799;10.5;512;399;9.7;128;949;2;3;45;"Male"
235;2;10.5;64;599;9.7;128;399;12.9;256;799;3;1;45;"Male"
235;3;10.5;128;799;12.9;512;399;9.7;256;949;2;3;45;"Male"
235;4;9.7;128;399;12.9;256;799;10.5;64;599;1;3;45;"Male"
235;5;9.7;512;599;10.5;64;399;12.9;128;799;1;2;45;"Male"
236;1;9.7;128;399;10.5;64;599;12.9;256;799;2;3;21;"Female"
236;2;9.7;64;599;10.5;512;399;12.9;128;799;2;1;21;"Female"
236;3;12.9;256;799;9.7;512;599;10.5;64;949;2;3;21;"Female"
236;4;10.5;64;799;9.7;128;599;12.9;256;399;3;2;21;"Female"
236;5;10.5;512;949;12.9;64;799;9.7;256;399;3;2;21;"Female"
237;1;10.5;512;799;12.9;256;599;9.7;64;949;1;2;38;"Male"
237;2;9.7;256;399;12.9;128;949;10.5;64;799;2;1;38;"Male"
237;3;12.9;512;599;10.5;128;399;9.7;256;799;1;2;38;"Male"
237;4;10.5;64;599;12.9;256;399;9.7;128;799;2;1;38;"Male"
237;5;12.9;512;399;9.7;64;799;10.5;256;599;1;2;38;"Male"
238;1;10.5;64;799;9.7;512;399;12.9;256;949;2;3;31;"Male"
238;2;12.9;256;399;10.5;128;799;9.7;512;949;1;2;31;"Male"
238;3;9.7;256;599;10.5;512;799;12.9;128;399;3;2;31;"Male"
238;4;9.7;256;949;12.9;64;799;10.5;128;599;1;2;31;"Male"
238;5;12.9;256;799;9.7;64;949;10.5;512;599;1;3;31;"Male"
239;1;9.7;64;399;10.5;256;599;12.9;128;949;1;2;28;"Female"
239;2;9.7;512;799;12.9;128;599;10.5;64;399;2;3;28;"Female"
239;3;9.7;256;599;12.9;512;949;10.5;128;799;2;3;28;"Female"
239;4;10.5;256;799;12.9;512;399;9.7;64;599;2;3;28;"Female"
239;5;10.5;512;599;9.7;64;399;12.9;128;799;1;2;28;"Female"
240;1;12.9;128;399;9.7;512;799;10.5;256;949;1;2;51;"Female"
240;2;9.7;256;599;10.5;64;799;12.9;128;399;3;1;51;"Female"
240;3;12.9;64;599;10.5;256;949;9.7;512;799;3;2;51;"Female"
240;4;12.9;64;799;9.7;256;599;10.5;512;949;3;1;51;"Female"
240;5;12.9;256;949;10.5;64;399;9.7;128;599;3;1;51;"Female"
241;1;10.5;512;399;12.9;128;599;9.7;64;799;1;3;41;"Male"
241;2;12.9;128;599;10.5;64;949;9.7;512;399;1;2;41;"Male"
241;3;10.5;64;599;9.7;256;949;12.9;512;399;3;1;41;"Male"
241;4;10.5;64;399;9.7;128;599;12.9;512;949;1;2;41;"Male"
241;5;10.5;256;399;9.7;512;949;12.9;128;599;1;3;41;"Male"
242;1;12.9;256;599;9.7;64;949;10.5;128;799;3;2;46;"Female"
242;2;9.7;512;799;10.5;128;949;12.9;64;599;1;3;46;"Female"
242;3;12.9;256;599;9.7;512;799;10.5;128;949;2;1;46;"Female"
242;4;12.9;256;949;9.7;64;799;10.5;512;399;2;3;46;"Female"
242;5;10.5;512;949;12.9;256;599;9.7;128;399;1;2;46;"Female"
243;1;12.9;512;949;9.7;256;599;10.5;128;799;1;2;36;"Female"
243;2;10.5;256;599;12.9;64;949;9.7;128;399;3;2;36;"Female"
243;3;9.7;256;399;12.9;64;799;10.5;128;949;1;2;36;"Female"
243;4;12.9;128;949;10.5;512;799;9.7;64;399;3;1;36;"Female"
243;5;10.5;256;599;12.9;128;399;9.7;64;799;2;3;36;"Female"
244;1;9.7;128;599;10.5;512;949;12.9;64;399;1;3;49;"Male"
244;2;10.5;512;799;12.9;128;599;9.7;64;949;2;3;49;"Male"
244;3;12.9;128;599;10.5;64;949;9.7;256;399;3;1;49;"Male"
244;4;9.7;128;399;12.9;512;599;10.5;256;949;1;3;49;"Male"
244;5;10.5;128;399;9.7;64;599;12.9;256;799;3;1;49;"Male"
245;1;9.7;128;799;10.5;64;949;12.9;256;599;2;1;44;"Male"
245;2;12.9;256;599;9.7;512;799;10.5;128;399;3;1;44;"Male"
245;3;12.9;256;799;9.7;128;599;10.5;512;949;1;2;44;"Male"
245;4;9.7;64;399;12.9;512;949;10.5;128;599;3;1;44;"Male"
245;5;12.9;512;949;9.7;256;599;10.5;64;399;3;1;44;"Male"
246;1;9.7;128;949;12.9;256;599;10.5;512;399;2;3;49;"Female"
246;2;10.5;128;799;9.7;512;599;12.9;64;399;3;2;49;"Female"
246;3;9.7;512;799;12.9;64;599;10.5;256;949;3;1;49;"Female"
246;4;12.9;256;799;9.7;128;399;10.5;64;599;3;1;49;"Female"
246;5;10.5;128;399;9.7;64;949;12.9;256;599;1;3;49;"Female"
247;1;10.5;128;399;12.9;64;799;9.7;512;949;3;2;51;"Male"
247;2;10.5;512;949;9.7;128;399;12.9;64;799;2;1;51;"Male"
247;3;12.9;128;799;9.7;512;599;10.5;256;399;3;1;51;"Male"
247;4;10.5;128;799;9.7;64;949;12.9;512;599;2;1;51;"Male"
247;5;9.7;256;949;10.5;64;599;12.9;128;399;3;1;51;"Male"
248;1;10.5;64;949;9.7;128;799;12.9;256;399;3;2;20;"Male"
248;2;12.9;256;599;9.7;64;399;10.5;128;949;1;2;20;"Male"
248;3;10.5;512;799;9.7;256;949;12.9;64;399;1;3;20;"Male"
248;4;12.9;128;399;10.5;64;599;9.7;512;799;1;2;20;"Male"
248;5;10.5;512;799;9.7;64;599;12.9;128;399;1;3;20;"Male"
249;1;10.5;64;399;9.7;128;599;12.9;512;949;2;1;22;"Male"
249;2;12.9;512;599;9.7;256;799;10.5;64;399;3;2;22;"Male"
249;3;9.7;64;799;12.9;128;599;10.5;512;949;2;1;22;"Male"
249;4;9.7;64;799;12.9;512;399;10.5;256;599;3;2;22;"Male"
249;5;9.7;128;799;10.5;256;949;12.9;64;599;1;2;22;"Male"
250;1;10.5;64;949;9.7;128;599;12.9;256;799;3;2;51;"Male"
250;2;12.9;512;399;10.5;128;949;9.7;64;599;2;1;51;"Male"
250;3;12.9;128;399;9.7;64;799;10.5;512;599;1;2;51;"Male"
250;4;9.7;256;599;10.5;512;799;12.9;64;949;3;1;51;"Male"
250;5;12.9;64;399;10.5;128;599;9.7;256;949;1;2;51;"Male"
